=== Market Cap Auto-Sell Monitor ===

Sell trigger: $6000 market cap
Monitoring 10 tokens:

  SEEKBOT (wallet-1): 9T95V7S1y7L8...
  AVAULT (wallet-2): APXYEg1wQheu...
  NSWAP (wallet-3): 7PV9EpZXivde...
  PCHAIN (wallet-4): D8u7g47FCPtM...
  SEEDG (wallet-5): 8k51Q6gvA8nU...
  SKNET (wallet-6): FYVK2YQrXT47...
  MDAO (wallet-7): GFgbDMJmMmrK...
  TRELAY (wallet-8): AemCtvSpewGh...
  CSIGN (wallet-9): kynRpxt3ASUk...
  SWARM (wallet-10): F3kXwe6eF8hS...

Starting monitor (polling every 15s + WebSocket)...

WebSocket connected — subscribing to token trades...
  [3:08:40 PM] TRELAY: $5326 mcap (target: $6000)
  [3:08:42 PM] CSIGN: $5323 mcap (target: $6000)
  [3:08:44 PM] SWARM: $5323 mcap (target: $6000)
  [3:09:01 PM] SEEKBOT: $5275 mcap (target: $6000)
  [3:09:03 PM] AVAULT: $5296 mcap (target: $6000)
  [3:09:04 PM] NSWAP: $5296 mcap (target: $6000)
  [3:09:06 PM] PCHAIN: $5282 mcap (target: $6000)
  [3:09:08 PM] SEEDG: $5275 mcap (target: $6000)
  [3:09:10 PM] SKNET: $5282 mcap (target: $6000)
  [3:09:11 PM] MDAO: $5275 mcap (target: $6000)
  [3:09:13 PM] TRELAY: $5322 mcap (target: $6000)
  [3:09:15 PM] CSIGN: $5318 mcap (target: $6000)
  [3:09:17 PM] SWARM: $5319 mcap (target: $6000)
  [3:09:34 PM] SEEKBOT: $5275 mcap (target: $6000)
  [3:09:35 PM] AVAULT: $5296 mcap (target: $6000)
  [3:09:37 PM] NSWAP: $5296 mcap (target: $6000)
  [3:09:39 PM] PCHAIN: $5282 mcap (target: $6000)
  [3:09:41 PM] SEEDG: $5275 mcap (target: $6000)
  [3:09:42 PM] SKNET: $5282 mcap (target: $6000)
  [3:09:44 PM] MDAO: $5275 mcap (target: $6000)
  [3:09:46 PM] TRELAY: $5322 mcap (target: $6000)
  [3:09:48 PM] CSIGN: $5318 mcap (target: $6000)
  [3:09:49 PM] SWARM: $5319 mcap (target: $6000)
  [3:10:06 PM] SEEKBOT: $5272 mcap (target: $6000)
  [3:10:08 PM] AVAULT: $5293 mcap (target: $6000)
  [3:10:10 PM] NSWAP: $5293 mcap (target: $6000)
  [3:10:12 PM] PCHAIN: $5279 mcap (target: $6000)
  [3:10:13 PM] SEEDG: $5272 mcap (target: $6000)
  [3:10:15 PM] SKNET: $5279 mcap (target: $6000)
  [3:10:17 PM] MDAO: $5272 mcap (target: $6000)
  [3:10:19 PM] TRELAY: $5319 mcap (target: $6000)
  [3:10:20 PM] CSIGN: $5315 mcap (target: $6000)
  [3:10:22 PM] SWARM: $5316 mcap (target: $6000)
  [3:10:39 PM] SEEKBOT: $5271 mcap (target: $6000)
  [3:10:41 PM] AVAULT: $5292 mcap (target: $6000)
  [3:10:43 PM] NSWAP: $5292 mcap (target: $6000)
  [3:10:44 PM] PCHAIN: $5278 mcap (target: $6000)
  [3:10:46 PM] SEEDG: $5271 mcap (target: $6000)
  [3:10:48 PM] SKNET: $5278 mcap (target: $6000)
  [3:10:50 PM] MDAO: $5271 mcap (target: $6000)
  [3:10:51 PM] TRELAY: $5318 mcap (target: $6000)
  [3:10:53 PM] CSIGN: $5314 mcap (target: $6000)
  [3:10:55 PM] SWARM: $5314 mcap (target: $6000)
  [3:11:12 PM] SEEKBOT: $5271 mcap (target: $6000)
  [3:11:14 PM] AVAULT: $5292 mcap (target: $6000)
  [3:11:16 PM] NSWAP: $5292 mcap (target: $6000)
  [3:11:17 PM] PCHAIN: $5278 mcap (target: $6000)
  [3:11:19 PM] SEEDG: $5271 mcap (target: $6000)
  [3:11:21 PM] SKNET: $5278 mcap (target: $6000)
  [3:11:23 PM] MDAO: $5271 mcap (target: $6000)
  [3:11:25 PM] TRELAY: $5318 mcap (target: $6000)
  [3:11:26 PM] CSIGN: $5314 mcap (target: $6000)
  [3:11:28 PM] SWARM: $5314 mcap (target: $6000)
  [3:11:45 PM] SEEKBOT: $5269 mcap (target: $6000)
  [3:11:47 PM] AVAULT: $5290 mcap (target: $6000)
  [3:11:49 PM] NSWAP: $5290 mcap (target: $6000)
  [3:11:50 PM] PCHAIN: $5276 mcap (target: $6000)
  [3:11:52 PM] SEEDG: $5269 mcap (target: $6000)
  [3:11:54 PM] SKNET: $5276 mcap (target: $6000)
  [3:11:55 PM] MDAO: $5269 mcap (target: $6000)
  [3:11:57 PM] TRELAY: $5316 mcap (target: $6000)
  [3:11:59 PM] CSIGN: $5312 mcap (target: $6000)
  [3:12:01 PM] SWARM: $5313 mcap (target: $6000)
  [3:12:18 PM] SEEKBOT: $5269 mcap (target: $6000)
  [3:12:20 PM] AVAULT: $5290 mcap (target: $6000)
  [3:12:21 PM] NSWAP: $5290 mcap (target: $6000)
  [3:12:23 PM] PCHAIN: $5276 mcap (target: $6000)
  [3:12:25 PM] SEEDG: $5269 mcap (target: $6000)
  [3:12:27 PM] SKNET: $5276 mcap (target: $6000)
  [3:12:28 PM] MDAO: $5269 mcap (target: $6000)
  [3:12:30 PM] TRELAY: $5316 mcap (target: $6000)
  [3:12:32 PM] CSIGN: $5312 mcap (target: $6000)
  [3:12:34 PM] SWARM: $5313 mcap (target: $6000)
  [3:12:51 PM] SEEKBOT: $5261 mcap (target: $6000)
  [3:12:53 PM] AVAULT: $5282 mcap (target: $6000)
  [3:12:54 PM] NSWAP: $5282 mcap (target: $6000)
  [3:12:56 PM] PCHAIN: $5268 mcap (target: $6000)
  [3:12:58 PM] SEEDG: $5261 mcap (target: $6000)
  [3:12:59 PM] SKNET: $5268 mcap (target: $6000)
  [3:13:01 PM] MDAO: $5261 mcap (target: $6000)
  [3:13:03 PM] TRELAY: $5308 mcap (target: $6000)
  [3:13:05 PM] CSIGN: $5304 mcap (target: $6000)
  [3:13:06 PM] SWARM: $5304 mcap (target: $6000)
  [3:13:23 PM] SEEKBOT: $5261 mcap (target: $6000)
  [3:13:25 PM] AVAULT: $5282 mcap (target: $6000)
  [3:13:27 PM] NSWAP: $5282 mcap (target: $6000)
  [3:13:29 PM] PCHAIN: $5268 mcap (target: $6000)
  [3:13:31 PM] SEEDG: $5261 mcap (target: $6000)
  [3:13:32 PM] SKNET: $5268 mcap (target: $6000)
  [3:13:34 PM] MDAO: $5261 mcap (target: $6000)
  [3:13:36 PM] TRELAY: $5308 mcap (target: $6000)
  [3:13:38 PM] CSIGN: $5304 mcap (target: $6000)
  [3:13:39 PM] SWARM: $5304 mcap (target: $6000)
  [3:13:56 PM] SEEKBOT: $5257 mcap (target: $6000)
  [3:13:58 PM] AVAULT: $5278 mcap (target: $6000)
  [3:14:00 PM] NSWAP: $5278 mcap (target: $6000)
  [3:14:02 PM] PCHAIN: $5264 mcap (target: $6000)
  [3:14:03 PM] SEEDG: $5257 mcap (target: $6000)
  [3:14:05 PM] SKNET: $5264 mcap (target: $6000)
  [3:14:07 PM] MDAO: $5257 mcap (target: $6000)
  [3:14:08 PM] TRELAY: $5304 mcap (target: $6000)
  [3:14:10 PM] CSIGN: $5300 mcap (target: $6000)
  [3:14:12 PM] SWARM: $5300 mcap (target: $6000)
  [3:14:29 PM] SEEKBOT: $5257 mcap (target: $6000)
  [3:14:31 PM] AVAULT: $5278 mcap (target: $6000)
  [3:14:32 PM] NSWAP: $5278 mcap (target: $6000)
  [3:14:34 PM] PCHAIN: $5264 mcap (target: $6000)
  [3:14:36 PM] SEEDG: $5257 mcap (target: $6000)
  [3:14:38 PM] SKNET: $5264 mcap (target: $6000)
  [3:14:40 PM] MDAO: $5257 mcap (target: $6000)
  [3:14:41 PM] TRELAY: $5304 mcap (target: $6000)
  [3:14:43 PM] CSIGN: $5300 mcap (target: $6000)
  [3:14:45 PM] SWARM: $5300 mcap (target: $6000)
  [3:15:02 PM] SEEKBOT: $5256 mcap (target: $6000)
  [3:15:04 PM] AVAULT: $5277 mcap (target: $6000)
  [3:15:06 PM] NSWAP: $5277 mcap (target: $6000)
  [3:15:08 PM] PCHAIN: $5263 mcap (target: $6000)
  [3:15:09 PM] SEEDG: $5256 mcap (target: $6000)
  [3:15:11 PM] SKNET: $5263 mcap (target: $6000)
  [3:15:13 PM] MDAO: $5256 mcap (target: $6000)
  [3:15:14 PM] TRELAY: $5303 mcap (target: $6000)
  [3:15:16 PM] CSIGN: $5299 mcap (target: $6000)
  [3:15:18 PM] SWARM: $5299 mcap (target: $6000)
  [3:15:35 PM] SEEKBOT: $5256 mcap (target: $6000)
  [3:15:37 PM] AVAULT: $5277 mcap (target: $6000)
  [3:15:39 PM] NSWAP: $5277 mcap (target: $6000)
  [3:15:40 PM] PCHAIN: $5263 mcap (target: $6000)
  [3:15:42 PM] SEEDG: $5256 mcap (target: $6000)
  [3:15:44 PM] SKNET: $5263 mcap (target: $6000)
  [3:15:46 PM] MDAO: $5256 mcap (target: $6000)
  [3:15:48 PM] TRELAY: $5303 mcap (target: $6000)
  [3:15:49 PM] CSIGN: $5299 mcap (target: $6000)
  [3:15:51 PM] SWARM: $5299 mcap (target: $6000)
  [3:16:08 PM] SEEKBOT: $5252 mcap (target: $6000)
  [3:16:11 PM] AVAULT: $5273 mcap (target: $6000)
  [3:16:12 PM] NSWAP: $5273 mcap (target: $6000)
  [3:16:14 PM] PCHAIN: $5259 mcap (target: $6000)
  [3:16:16 PM] SEEDG: $5252 mcap (target: $6000)
  [3:16:18 PM] SKNET: $5259 mcap (target: $6000)
  [3:16:20 PM] MDAO: $5252 mcap (target: $6000)
  [3:16:21 PM] TRELAY: $5298 mcap (target: $6000)
  [3:16:23 PM] CSIGN: $5295 mcap (target: $6000)
  [3:16:25 PM] SWARM: $5295 mcap (target: $6000)
  [3:16:42 PM] SEEKBOT: $5247 mcap (target: $6000)
  [3:16:44 PM] AVAULT: $5268 mcap (target: $6000)
  [3:16:46 PM] NSWAP: $5268 mcap (target: $6000)
  [3:16:48 PM] PCHAIN: $5254 mcap (target: $6000)
  [3:16:50 PM] SEEDG: $5247 mcap (target: $6000)
  [3:16:52 PM] SKNET: $5254 mcap (target: $6000)
  [3:16:54 PM] MDAO: $5247 mcap (target: $6000)
  [3:16:56 PM] TRELAY: $5294 mcap (target: $6000)
  [3:16:58 PM] CSIGN: $5290 mcap (target: $6000)
  [3:16:59 PM] SWARM: $5290 mcap (target: $6000)
  [3:17:16 PM] SEEKBOT: $5247 mcap (target: $6000)
  [3:17:18 PM] AVAULT: $5268 mcap (target: $6000)
  [3:17:20 PM] NSWAP: $5268 mcap (target: $6000)
  [3:17:22 PM] PCHAIN: $5254 mcap (target: $6000)
  [3:17:23 PM] SEEDG: $5247 mcap (target: $6000)
  [3:17:25 PM] SKNET: $5254 mcap (target: $6000)
  [3:17:27 PM] MDAO: $5247 mcap (target: $6000)
  [3:17:28 PM] TRELAY: $5294 mcap (target: $6000)
  [3:17:30 PM] CSIGN: $5290 mcap (target: $6000)
  [3:17:32 PM] SWARM: $5290 mcap (target: $6000)
  [3:17:49 PM] SEEKBOT: $5246 mcap (target: $6000)
  [3:17:51 PM] AVAULT: $5267 mcap (target: $6000)
  [3:17:53 PM] NSWAP: $5267 mcap (target: $6000)
  [3:17:54 PM] PCHAIN: $5253 mcap (target: $6000)
  [3:17:56 PM] SEEDG: $5246 mcap (target: $6000)
  [3:17:58 PM] SKNET: $5253 mcap (target: $6000)
  [3:18:00 PM] MDAO: $5246 mcap (target: $6000)
  [3:18:02 PM] TRELAY: $5293 mcap (target: $6000)
  [3:18:03 PM] CSIGN: $5289 mcap (target: $6000)
  [3:18:05 PM] SWARM: $5289 mcap (target: $6000)
  [3:18:22 PM] SEEKBOT: $5246 mcap (target: $6000)
  [3:18:24 PM] AVAULT: $5267 mcap (target: $6000)
  [3:18:26 PM] NSWAP: $5267 mcap (target: $6000)
  [3:18:28 PM] PCHAIN: $5253 mcap (target: $6000)
  [3:18:30 PM] SEEDG: $5246 mcap (target: $6000)
  [3:18:31 PM] SKNET: $5253 mcap (target: $6000)
  [3:18:33 PM] MDAO: $5246 mcap (target: $6000)
  [3:18:35 PM] TRELAY: $5293 mcap (target: $6000)
  [3:18:37 PM] CSIGN: $5289 mcap (target: $6000)
  [3:18:38 PM] SWARM: $5289 mcap (target: $6000)
  [3:18:55 PM] SEEKBOT: $5246 mcap (target: $6000)
  [3:18:57 PM] AVAULT: $5267 mcap (target: $6000)
  [3:18:59 PM] NSWAP: $5267 mcap (target: $6000)
  [3:19:01 PM] PCHAIN: $5253 mcap (target: $6000)
  [3:19:03 PM] SEEDG: $5246 mcap (target: $6000)
  [3:19:05 PM] SKNET: $5253 mcap (target: $6000)
  [3:19:07 PM] MDAO: $5246 mcap (target: $6000)
  [3:19:09 PM] TRELAY: $5293 mcap (target: $6000)
  [3:19:10 PM] CSIGN: $5289 mcap (target: $6000)
  [3:19:12 PM] SWARM: $5289 mcap (target: $6000)
WebSocket closed. Reconnecting in 3s...
WebSocket connected — subscribing to token trades...
  [3:19:29 PM] SEEKBOT: $5246 mcap (target: $6000)
  [3:19:31 PM] AVAULT: $5267 mcap (target: $6000)
  [3:19:32 PM] NSWAP: $5267 mcap (target: $6000)
  [3:19:34 PM] PCHAIN: $5253 mcap (target: $6000)
  [3:19:36 PM] SEEDG: $5246 mcap (target: $6000)
  [3:19:38 PM] SKNET: $5253 mcap (target: $6000)
  [3:19:40 PM] MDAO: $5246 mcap (target: $6000)
  [3:19:41 PM] TRELAY: $5293 mcap (target: $6000)
  [3:19:43 PM] CSIGN: $5289 mcap (target: $6000)
  [3:19:45 PM] SWARM: $5289 mcap (target: $6000)
  [3:20:02 PM] SEEKBOT: $5249 mcap (target: $6000)
  [3:20:04 PM] AVAULT: $5270 mcap (target: $6000)
  [3:20:06 PM] NSWAP: $5270 mcap (target: $6000)
  [3:20:08 PM] PCHAIN: $5256 mcap (target: $6000)
  [3:20:09 PM] SEEDG: $5249 mcap (target: $6000)
  [3:20:11 PM] SKNET: $5256 mcap (target: $6000)
  [3:20:13 PM] MDAO: $5249 mcap (target: $6000)
  [3:20:15 PM] TRELAY: $5296 mcap (target: $6000)
  [3:20:16 PM] CSIGN: $5292 mcap (target: $6000)
  [3:20:18 PM] SWARM: $5293 mcap (target: $6000)
  [3:20:35 PM] SEEKBOT: $5249 mcap (target: $6000)
  [3:20:37 PM] AVAULT: $5270 mcap (target: $6000)
  [3:20:39 PM] NSWAP: $5270 mcap (target: $6000)
  [3:20:40 PM] PCHAIN: $5256 mcap (target: $6000)
  [3:20:42 PM] SEEDG: $5249 mcap (target: $6000)
  [3:20:44 PM] SKNET: $5256 mcap (target: $6000)
  [3:20:46 PM] MDAO: $5249 mcap (target: $6000)
  [3:20:48 PM] TRELAY: $5296 mcap (target: $6000)
  [3:20:49 PM] CSIGN: $5292 mcap (target: $6000)
  [3:20:51 PM] SWARM: $5293 mcap (target: $6000)
  [3:21:08 PM] SEEKBOT: $5250 mcap (target: $6000)
  [3:21:10 PM] AVAULT: $5271 mcap (target: $6000)
  [3:21:12 PM] NSWAP: $5271 mcap (target: $6000)
  [3:21:14 PM] PCHAIN: $5257 mcap (target: $6000)
  [3:21:16 PM] SEEDG: $5250 mcap (target: $6000)
  [3:21:19 PM] SKNET: $5257 mcap (target: $6000)
  [3:21:22 PM] MDAO: $5250 mcap (target: $6000)
  [3:21:24 PM] TRELAY: $5297 mcap (target: $6000)
  [3:21:25 PM] CSIGN: $5294 mcap (target: $6000)
  [3:21:27 PM] SWARM: $5294 mcap (target: $6000)
  [3:21:44 PM] SEEKBOT: $5250 mcap (target: $6000)
  [3:21:46 PM] AVAULT: $5271 mcap (target: $6000)
  [3:21:48 PM] NSWAP: $5271 mcap (target: $6000)
  [3:21:50 PM] PCHAIN: $5257 mcap (target: $6000)
  [3:21:51 PM] SEEDG: $5250 mcap (target: $6000)
  [3:21:53 PM] SKNET: $5257 mcap (target: $6000)
  [3:21:55 PM] MDAO: $5250 mcap (target: $6000)
  [3:21:56 PM] TRELAY: $5297 mcap (target: $6000)
  [3:21:58 PM] CSIGN: $5293 mcap (target: $6000)
  [3:22:00 PM] SWARM: $5293 mcap (target: $6000)
  [3:22:17 PM] SEEKBOT: $5250 mcap (target: $6000)
  [3:22:19 PM] AVAULT: $5271 mcap (target: $6000)
  [3:22:21 PM] NSWAP: $5271 mcap (target: $6000)
  [3:22:22 PM] PCHAIN: $5257 mcap (target: $6000)
  [3:22:24 PM] SEEDG: $5250 mcap (target: $6000)
  [3:22:26 PM] SKNET: $5257 mcap (target: $6000)
  [3:22:28 PM] MDAO: $5250 mcap (target: $6000)
  [3:22:30 PM] TRELAY: $5297 mcap (target: $6000)
  [3:22:31 PM] CSIGN: $5293 mcap (target: $6000)
  [3:22:33 PM] SWARM: $5293 mcap (target: $6000)
  [3:22:50 PM] SEEKBOT: $5251 mcap (target: $6000)
  [3:22:52 PM] AVAULT: $5272 mcap (target: $6000)
  [3:22:54 PM] NSWAP: $5272 mcap (target: $6000)
  [3:22:55 PM] PCHAIN: $5258 mcap (target: $6000)
  [3:22:57 PM] SEEDG: $5251 mcap (target: $6000)
  [3:22:59 PM] SKNET: $5258 mcap (target: $6000)
  [3:23:01 PM] MDAO: $5251 mcap (target: $6000)
  [3:23:02 PM] TRELAY: $5298 mcap (target: $6000)
  [3:23:04 PM] CSIGN: $5294 mcap (target: $6000)
  [3:23:06 PM] SWARM: $5294 mcap (target: $6000)
  [3:23:23 PM] SEEKBOT: $5251 mcap (target: $6000)
  [3:23:25 PM] AVAULT: $5272 mcap (target: $6000)
  [3:23:26 PM] NSWAP: $5272 mcap (target: $6000)
  [3:23:28 PM] PCHAIN: $5258 mcap (target: $6000)
  [3:23:30 PM] SEEDG: $5251 mcap (target: $6000)
  [3:23:32 PM] SKNET: $5258 mcap (target: $6000)
  [3:23:33 PM] MDAO: $5251 mcap (target: $6000)
  [3:23:35 PM] TRELAY: $5298 mcap (target: $6000)
  [3:23:37 PM] CSIGN: $5294 mcap (target: $6000)
  [3:23:39 PM] SWARM: $5294 mcap (target: $6000)
  [3:23:56 PM] SEEKBOT: $5253 mcap (target: $6000)
  [3:23:57 PM] AVAULT: $5274 mcap (target: $6000)
  [3:23:59 PM] NSWAP: $5274 mcap (target: $6000)
  [3:24:01 PM] PCHAIN: $5260 mcap (target: $6000)
  [3:24:02 PM] SEEDG: $5253 mcap (target: $6000)
  [3:24:04 PM] SKNET: $5260 mcap (target: $6000)
  [3:24:06 PM] MDAO: $5253 mcap (target: $6000)
  [3:24:08 PM] TRELAY: $5300 mcap (target: $6000)
  [3:24:09 PM] CSIGN: $5296 mcap (target: $6000)
  [3:24:11 PM] SWARM: $5296 mcap (target: $6000)
  [3:24:28 PM] SEEKBOT: $5253 mcap (target: $6000)
  [3:24:30 PM] AVAULT: $5274 mcap (target: $6000)
  [3:24:32 PM] NSWAP: $5274 mcap (target: $6000)
  [3:24:34 PM] PCHAIN: $5260 mcap (target: $6000)
  [3:24:36 PM] SEEDG: $5253 mcap (target: $6000)
  [3:24:38 PM] SKNET: $5260 mcap (target: $6000)
  [3:24:39 PM] MDAO: $5253 mcap (target: $6000)
  [3:24:42 PM] TRELAY: $5300 mcap (target: $6000)
  [3:24:44 PM] CSIGN: $5296 mcap (target: $6000)
  [3:24:45 PM] SWARM: $5296 mcap (target: $6000)
  [3:25:03 PM] SEEKBOT: $5253 mcap (target: $6000)
  [3:25:04 PM] AVAULT: $5274 mcap (target: $6000)
  [3:25:06 PM] NSWAP: $5274 mcap (target: $6000)
  [3:25:08 PM] PCHAIN: $5260 mcap (target: $6000)
  [3:25:09 PM] SEEDG: $5253 mcap (target: $6000)
  [3:25:11 PM] SKNET: $5260 mcap (target: $6000)
  [3:25:13 PM] MDAO: $5253 mcap (target: $6000)
  [3:25:15 PM] TRELAY: $5300 mcap (target: $6000)
  [3:25:16 PM] CSIGN: $5296 mcap (target: $6000)
  [3:25:18 PM] SWARM: $5296 mcap (target: $6000)
  [3:25:35 PM] SEEKBOT: $5253 mcap (target: $6000)
  [3:25:37 PM] AVAULT: $5274 mcap (target: $6000)
  [3:25:39 PM] NSWAP: $5274 mcap (target: $6000)
  [3:25:41 PM] PCHAIN: $5260 mcap (target: $6000)
  [3:25:42 PM] SEEDG: $5253 mcap (target: $6000)
  [3:25:44 PM] SKNET: $5260 mcap (target: $6000)
  [3:25:46 PM] MDAO: $5253 mcap (target: $6000)
  [3:25:48 PM] TRELAY: $5300 mcap (target: $6000)
  [3:25:49 PM] CSIGN: $5296 mcap (target: $6000)
  [3:25:51 PM] SWARM: $5296 mcap (target: $6000)
  [3:26:08 PM] SEEKBOT: $5255 mcap (target: $6000)
  [3:26:10 PM] AVAULT: $5276 mcap (target: $6000)
  [3:26:12 PM] NSWAP: $5276 mcap (target: $6000)
  [3:26:13 PM] PCHAIN: $5262 mcap (target: $6000)
  [3:26:15 PM] SEEDG: $5255 mcap (target: $6000)
  [3:26:17 PM] SKNET: $5262 mcap (target: $6000)
  [3:26:18 PM] MDAO: $5255 mcap (target: $6000)
  [3:26:20 PM] TRELAY: $5301 mcap (target: $6000)
  [3:26:22 PM] CSIGN: $5298 mcap (target: $6000)
  [3:26:24 PM] SWARM: $5298 mcap (target: $6000)
  [3:26:41 PM] SEEKBOT: $5255 mcap (target: $6000)
  [3:26:43 PM] AVAULT: $5276 mcap (target: $6000)
  [3:26:44 PM] NSWAP: $5276 mcap (target: $6000)
  [3:26:46 PM] PCHAIN: $5262 mcap (target: $6000)
  [3:26:48 PM] SEEDG: $5255 mcap (target: $6000)
  [3:26:50 PM] SKNET: $5262 mcap (target: $6000)
  [3:26:51 PM] MDAO: $5255 mcap (target: $6000)
  [3:26:53 PM] TRELAY: $5302 mcap (target: $6000)
  [3:26:55 PM] CSIGN: $5299 mcap (target: $6000)
  [3:26:57 PM] SWARM: $5299 mcap (target: $6000)
  [3:27:14 PM] SEEKBOT: $5255 mcap (target: $6000)
  [3:27:16 PM] AVAULT: $5276 mcap (target: $6000)
  [3:27:17 PM] NSWAP: $5276 mcap (target: $6000)
  [3:27:19 PM] PCHAIN: $5262 mcap (target: $6000)
  [3:27:21 PM] SEEDG: $5255 mcap (target: $6000)
  [3:27:23 PM] SKNET: $5262 mcap (target: $6000)
  [3:27:24 PM] MDAO: $5255 mcap (target: $6000)
  [3:27:26 PM] TRELAY: $5302 mcap (target: $6000)
  [3:27:28 PM] CSIGN: $5299 mcap (target: $6000)
  [3:27:29 PM] SWARM: $5299 mcap (target: $6000)
  [3:27:47 PM] SEEKBOT: $5255 mcap (target: $6000)
  [3:27:49 PM] AVAULT: $5276 mcap (target: $6000)
  [3:27:50 PM] NSWAP: $5276 mcap (target: $6000)
  [3:27:52 PM] PCHAIN: $5262 mcap (target: $6000)
  [3:27:54 PM] SEEDG: $5255 mcap (target: $6000)
  [3:27:56 PM] SKNET: $5262 mcap (target: $6000)
  [3:27:57 PM] MDAO: $5255 mcap (target: $6000)
  [3:27:59 PM] TRELAY: $5302 mcap (target: $6000)
  [3:28:01 PM] CSIGN: $5299 mcap (target: $6000)
  [3:28:03 PM] SWARM: $5299 mcap (target: $6000)
  [3:28:20 PM] SEEKBOT: $5255 mcap (target: $6000)
  [3:28:21 PM] AVAULT: $5276 mcap (target: $6000)
  [3:28:23 PM] NSWAP: $5276 mcap (target: $6000)
  [3:28:25 PM] PCHAIN: $5262 mcap (target: $6000)
  [3:28:27 PM] SEEDG: $5255 mcap (target: $6000)
  [3:28:28 PM] SKNET: $5262 mcap (target: $6000)
  [3:28:30 PM] MDAO: $5255 mcap (target: $6000)
  [3:28:32 PM] TRELAY: $5302 mcap (target: $6000)
  [3:28:33 PM] CSIGN: $5299 mcap (target: $6000)
  [3:28:35 PM] SWARM: $5299 mcap (target: $6000)
  [3:28:52 PM] SEEKBOT: $5255 mcap (target: $6000)
  [3:28:54 PM] AVAULT: $5276 mcap (target: $6000)
  [3:28:56 PM] NSWAP: $5276 mcap (target: $6000)
  [3:28:57 PM] PCHAIN: $5262 mcap (target: $6000)
  [3:28:59 PM] SEEDG: $5255 mcap (target: $6000)
  [3:29:01 PM] SKNET: $5262 mcap (target: $6000)
  [3:29:03 PM] MDAO: $5255 mcap (target: $6000)
  [3:29:06 PM] TRELAY: $5302 mcap (target: $6000)
  [3:29:08 PM] CSIGN: $5299 mcap (target: $6000)
  [3:29:10 PM] SWARM: $5299 mcap (target: $6000)
  [3:29:27 PM] SEEKBOT: $5255 mcap (target: $6000)
  [3:29:28 PM] AVAULT: $5276 mcap (target: $6000)
  [3:29:30 PM] NSWAP: $5276 mcap (target: $6000)
  [3:29:32 PM] PCHAIN: $5262 mcap (target: $6000)
  [3:29:34 PM] SEEDG: $5255 mcap (target: $6000)
  [3:29:35 PM] SKNET: $5262 mcap (target: $6000)
  [3:29:37 PM] MDAO: $5255 mcap (target: $6000)
  [3:29:39 PM] TRELAY: $5302 mcap (target: $6000)
  [3:29:40 PM] CSIGN: $5299 mcap (target: $6000)
  [3:29:42 PM] SWARM: $5299 mcap (target: $6000)
  [3:29:59 PM] SEEKBOT: $5257 mcap (target: $6000)
  [3:30:01 PM] AVAULT: $5278 mcap (target: $6000)
  [3:30:03 PM] NSWAP: $5278 mcap (target: $6000)
  [3:30:05 PM] PCHAIN: $5264 mcap (target: $6000)
  [3:30:07 PM] SEEDG: $5257 mcap (target: $6000)
  [3:30:09 PM] SKNET: $5264 mcap (target: $6000)
  [3:30:10 PM] MDAO: $5257 mcap (target: $6000)
  [3:30:12 PM] TRELAY: $5304 mcap (target: $6000)
  [3:30:14 PM] CSIGN: $5300 mcap (target: $6000)
  [3:30:16 PM] SWARM: $5300 mcap (target: $6000)
  [3:30:33 PM] SEEKBOT: $5257 mcap (target: $6000)
  [3:30:35 PM] AVAULT: $5278 mcap (target: $6000)
  [3:30:36 PM] NSWAP: $5278 mcap (target: $6000)
  [3:30:38 PM] PCHAIN: $5264 mcap (target: $6000)
  [3:30:40 PM] SEEDG: $5257 mcap (target: $6000)
  [3:30:42 PM] SKNET: $5264 mcap (target: $6000)
  [3:30:43 PM] MDAO: $5257 mcap (target: $6000)
  [3:30:45 PM] TRELAY: $5304 mcap (target: $6000)
  [3:30:47 PM] CSIGN: $5300 mcap (target: $6000)
  [3:30:49 PM] SWARM: $5300 mcap (target: $6000)
  [3:31:06 PM] SEEKBOT: $5257 mcap (target: $6000)
  [3:31:08 PM] AVAULT: $5278 mcap (target: $6000)
  [3:31:09 PM] NSWAP: $5278 mcap (target: $6000)
  [3:31:11 PM] PCHAIN: $5264 mcap (target: $6000)
  [3:31:13 PM] SEEDG: $5257 mcap (target: $6000)
  [3:31:15 PM] SKNET: $5264 mcap (target: $6000)
  [3:31:17 PM] MDAO: $5257 mcap (target: $6000)
  [3:31:19 PM] TRELAY: $5304 mcap (target: $6000)
  [3:31:20 PM] CSIGN: $5300 mcap (target: $6000)
  [3:31:22 PM] SWARM: $5300 mcap (target: $6000)
  [3:31:39 PM] SEEKBOT: $5257 mcap (target: $6000)
  [3:31:41 PM] AVAULT: $5278 mcap (target: $6000)
  [3:31:43 PM] NSWAP: $5278 mcap (target: $6000)
  [3:31:44 PM] PCHAIN: $5264 mcap (target: $6000)
  [3:31:46 PM] SEEDG: $5257 mcap (target: $6000)
  [3:31:48 PM] SKNET: $5264 mcap (target: $6000)
  [3:31:50 PM] MDAO: $5257 mcap (target: $6000)
  [3:31:51 PM] TRELAY: $5304 mcap (target: $6000)
  [3:31:53 PM] CSIGN: $5300 mcap (target: $6000)
  [3:31:55 PM] SWARM: $5300 mcap (target: $6000)
  [3:32:12 PM] SEEKBOT: $5257 mcap (target: $6000)
  [3:32:14 PM] AVAULT: $5278 mcap (target: $6000)
